Chr;Motif name;Motif pos
chr6;bzpH_M0283_1.02;832
chr6;bzpH_M0283_1.02;840
chr6;bzpH_M0283_1.02;849
chr6;bzpH_M0283_1.02;859
chr6;bzpH_M0283_1.02;873
chr6;bzpH_M0283_1.02;874
chr6;bzpH_M0283_1.02;874
chr6;bzpH_M0283_1.02;886
chr6;bzpH_M0283_1.02;893
chr6;bzpH_M0283_1.02;894
chr6;bzpH_M0283_1.02;900
chr6;bzpH_M0283_1.02;907
chr6;bzpH_M0283_1.02;910
chr6;bzpH_M0283_1.02;918
chr6;bzpH_M0283_1.02;918
chr6;bzpH_M0283_1.02;920
chr6;bzpH_M0283_1.02;923
chr6;bzpH_M0283_1.02;950
chr6;bzpH_M0283_1.02;983
chr6;bzpH_M0283_1.02;984
chr6;bzpH_M0283_1.02;985
chr6;bzpH_M0283_1.02;985
chr6;bzpH_M0283_1.02;985
chr6;bzpH_M0283_1.02;986
chr6;bzpH_M0283_1.02;986
chr6;bzpH_M0283_1.02;986
chr6;bzpH_M0283_1.02;987
chr6;bzpH_M0283_1.02;987
chr6;bzpH_M0283_1.02;988
chr6;bzpH_M0283_1.02;988
chr6;bzpH_M0283_1.02;989
chr6;bzpH_M0283_1.02;989
chr6;bzpH_M0283_1.02;990
chr6;bzpH_M0283_1.02;990
chr6;bzpH_M0283_1.02;990
chr6;bzpH_M0283_1.02;991
chr6;bzpH_M0283_1.02;992
chr6;bzpH_M0283_1.02;992
chr6;bzpH_M0283_1.02;992
chr6;bzpH_M0283_1.02;993
chr6;bzpH_M0283_1.02;993
chr6;bzpH_M0283_1.02;993
chr6;bzpH_M0283_1.02;994
chr6;bzpH_M0283_1.02;996
chr6;bzpH_M0283_1.02;1004
chr6;bzpH_M0283_1.02;1014
chr6;bzpH_M0283_1.02;1016
chr6;bzpH_M0283_1.02;1016
chr6;bzpH_M0283_1.02;1022
chr6;bzpH_M0283_1.02;1031
chr6;bzpH_M0283_1.02;1033
chr6;bzpH_M0283_1.02;1036
chr6;bzpH_M0283_1.02;1040
chr6;bzpH_M0283_1.02;1042
chr6;bzpH_M0283_1.02;1049
chr6;bzpH_M0283_1.02;1050
chr6;bzpH_M0283_1.02;1058
chr6;bzpH_M0283_1.02;1099
chr6;bzpH_M0283_1.02;1106
chr6;bzpH_M0283_1.02;1116
chr6;bzpH_M0283_1.02;1119
chr6;bzpH_M0283_1.02;1121
chr6;bzpH_M0283_1.02;1122
chr6;bzpH_M0283_1.02;1138
chr6;bzpH_M0283_1.02;1140
chr6;bzpH_M0283_1.02;1151
chr6;bzpH_M0283_1.02;1161
chr6;bzpH_M0283_1.02;1177
chr6;bzpH_M0283_1.02;1183
chr6;bzpH_M0283_1.02;1184
chr6;bzpH_M0283_1.02;1186
chr6;bzpH_M0283_1.02;1190
chr6;bzpH_M0283_1.02;1192
chr6;bzpH_M0283_1.02;1193
chr6;bzpH_M0283_1.02;1220
chr6;bzpH_M0283_1.02;1226
chr6;bzpH_M0283_1.02;1231
chr6;bzpH_M0283_1.02;1249
chr6;bzpH_M0283_1.02;1251
chr6;bzpH_M0283_1.02;1257
chr6;bzpH_M0283_1.02;1260
chr6;bzpH_M0283_1.02;1263
chr6;bzpH_M0283_1.02;1266
chr6;bzpH_M0283_1.02;1278
chr6;bzpH_M0283_1.02;1279
chr6;bzpH_M0283_1.02;1285
chr6;bzpH_M0283_1.02;1295
chr6;bzpH_M0283_1.02;1303
chr6;bzpH_M0283_1.02;1319
chr6;bzpH_M0283_1.02;1321
chr6;bzpH_M0283_1.02;1324
chr6;bzpH_M0283_1.02;1341
chr6;bzpH_M0283_1.02;1345
chr6;bzpH_M0283_1.02;1348
chr6;bzpH_M0283_1.02;1352
chr6;bzpH_M0283_1.02;1353
chr6;bzpH_M0283_1.02;1358
chr6;bzpH_M0283_1.02;1359
chr6;bzpH_M0283_1.02;1365
chr6;bzpH_M0283_1.02;1372
chr6;bzpH_M0283_1.02;1372
chr6;bzpH_M0283_1.02;1372
chr6;bzpH_M0283_1.02;1381
chr6;bzpH_M0283_1.02;1381
chr6;bzpH_M0283_1.02;1381
chr6;bzpH_M0283_1.02;1386
chr6;bzpH_M0283_1.02;1390
chr6;bzpH_M0283_1.02;1401
chr6;bzpH_M0283_1.02;1406
chr6;bzpH_M0283_1.02;1416
chr6;bzpH_M0283_1.02;1418
chr6;bzpH_M0283_1.02;1431
chr6;bzpH_M0283_1.02;1446
chr6;bzpH_M0283_1.02;1448
chr6;bzpH_M0283_1.02;1460
chr6;bzpH_M0283_1.02;1469
chr6;bzpH_M0283_1.02;1470
chr6;bzpH_M0283_1.02;1471
chr6;bzpH_M0283_1.02;1471
chr6;bzpH_M0283_1.02;1484
chr6;bzpH_M0283_1.02;1485
chr6;bzpH_M0283_1.02;1486
chr6;bzpH_M0283_1.02;1498
chr6;bzpH_M0283_1.02;1501
chr6;bzpH_M0283_1.02;1506
chr6;bzpH_M0283_1.02;1515
chr6;bzpH_M0283_1.02;1515
chr6;bzpH_M0283_1.02;1515
chr6;bzpH_M0283_1.02;1521
chr6;bzpH_M0283_1.02;1522
chr6;bzpH_M0283_1.02;1524
chr6;bzpH_M0283_1.02;1528
chr6;bzpH_M0283_1.02;1530
chr6;bzpH_M0283_1.02;1540
chr6;bzpH_M0283_1.02;1543
chr6;bzpH_M0283_1.02;1544
chr6;bzpH_M0283_1.02;1549
chr6;bzpH_M0283_1.02;1550
chr6;bzpH_M0283_1.02;1563
chr6;bzpH_M0283_1.02;1577
chr6;bzpH_M0283_1.02;1586
chr6;bzpH_M0283_1.02;1593
chr6;bzpH_M0283_1.02;1597
chr6;bzpH_M0283_1.02;1604
chr6;bzpH_M0283_1.02;1614
chr6;bzpH_M0283_1.02;1621
chr6;bzpH_M0283_1.02;1623
chr6;bzpH_M0283_1.02;1627
chr6;bzpH_M0283_1.02;1628
chr6;bzpH_M0283_1.02;1636
chr6;bzpH_M0283_1.02;1645
chr6;bzpH_M0283_1.02;1648
chr6;bzpH_M0283_1.02;1651
chr6;bzpH_M0283_1.02;1652
chr6;bzpH_M0283_1.02;1652
chr6;bzpH_M0283_1.02;1655
chr6;bzpH_M0283_1.02;1657
chr6;bzpH_M0283_1.02;1664
chr6;bzpH_M0283_1.02;1666
chr6;bzpH_M0283_1.02;1677
chr6;bzpH_M0283_1.02;1679
chr6;bzpH_M0283_1.02;1679
chr6;bzpH_M0283_1.02;1684
chr6;bzpH_M0283_1.02;1689
chr6;bzpH_M0283_1.02;1695
chr6;bzpH_M0283_1.02;1696
chr6;bzpH_M0283_1.02;1705
chr6;bzpH_M0283_1.02;1708
chr6;bzpH_M0283_1.02;1723
chr6;bzpH_M0283_1.02;1739
chr6;bzpH_M0283_1.02;1743
chr6;bzpH_M0283_1.02;1750
chr6;bzpH_M0283_1.02;1753
chr6;bzpH_M0283_1.02;1756
chr6;bzpH_M0283_1.02;1764
chr6;bzpH_M0283_1.02;1764
chr6;bzpH_M0283_1.02;1768
chr6;bzpH_M0283_1.02;1772
chr6;bzpH_M0283_1.02;1776
chr6;bzpH_M0283_1.02;1778
chr6;bzpH_M0283_1.02;2
chr6;bzpH_M0283_1.02;9
chr6;bzpH_M0283_1.02;10
chr6;bzpH_M0283_1.02;14
chr6;bzpH_M0283_1.02;19
chr6;bzpH_M0283_1.02;22
chr6;bzpH_M0283_1.02;28
chr6;bzpH_M0283_1.02;29
chr6;bzpH_M0283_1.02;29
chr6;bzpH_M0283_1.02;32
chr6;bzpH_M0283_1.02;33
chr6;bzpH_M0283_1.02;39
chr6;bzpH_M0283_1.02;44
chr6;bzpH_M0283_1.02;44
chr6;bzpH_M0283_1.02;51
chr6;bzpH_M0283_1.02;59
chr6;bzpH_M0283_1.02;63
chr6;bzpH_M0283_1.02;124
chr6;bzpH_M0283_1.02;125
chr6;bzpH_M0283_1.02;135
chr6;bzpH_M0283_1.02;136
chr6;bzpH_M0283_1.02;137
chr6;bzpH_M0283_1.02;141
chr6;bzpH_M0283_1.02;141
chr6;bzpH_M0283_1.02;143
chr6;bzpH_M0283_1.02;146
chr6;bzpH_M0283_1.02;149
chr6;bzpH_M0283_1.02;150
chr6;bzpH_M0283_1.02;153
chr6;bzpH_M0283_1.02;158
chr6;bzpH_M0283_1.02;159
chr6;bzpH_M0283_1.02;172
chr6;bzpH_M0283_1.02;183
chr6;bzpH_M0283_1.02;187
chr6;bzpH_M0283_1.02;191
chr6;bzpH_M0283_1.02;192
chr6;bzpH_M0283_1.02;199
chr6;bzpH_M0283_1.02;205
chr6;bzpH_M0283_1.02;205
chr6;bzpH_M0283_1.02;218
chr6;bzpH_M0283_1.02;219
chr6;bzpH_M0283_1.02;227
chr6;bzpH_M0283_1.02;241
chr6;bzpH_M0283_1.02;246
chr6;bzpH_M0283_1.02;247
chr6;bzpH_M0283_1.02;248
chr6;bzpH_M0283_1.02;255
chr6;bzpH_M0283_1.02;255
chr6;bzpH_M0283_1.02;262
chr6;bzpH_M0283_1.02;263
chr6;bzpH_M0283_1.02;287
chr6;bzpH_M0283_1.02;296
chr6;bzpH_M0283_1.02;305
chr6;bzpH_M0283_1.02;318
chr6;bzpH_M0283_1.02;331
chr6;bzpH_M0283_1.02;334
chr6;bzpH_M0283_1.02;338
chr6;bzpH_M0283_1.02;345
chr6;bzpH_M0283_1.02;348
chr6;bzpH_M0283_1.02;358
chr6;bzpH_M0283_1.02;361
chr6;bzpH_M0283_1.02;365
chr6;bzpH_M0283_1.02;372
chr6;bzpH_M0283_1.02;381
chr6;bzpH_M0283_1.02;384
chr6;bzpH_M0283_1.02;385
chr6;bzpH_M0283_1.02;390
chr6;bzpH_M0283_1.02;401
chr6;bzpH_M0283_1.02;415
chr6;bzpH_M0283_1.02;418
chr6;bzpH_M0283_1.02;434
chr6;bzpH_M0283_1.02;434
chr6;bzpH_M0283_1.02;439
chr6;bzpH_M0283_1.02;445
chr6;bzpH_M0283_1.02;446
chr6;bzpH_M0283_1.02;462
chr6;bzpH_M0283_1.02;468
chr6;bzpH_M0283_1.02;471
chr6;bzpH_M0283_1.02;484
chr6;bzpH_M0283_1.02;487
chr6;bzpH_M0283_1.02;487
chr6;bzpH_M0283_1.02;507
chr6;bzpH_M0283_1.02;507
chr6;bzpH_M0283_1.02;509
chr6;bzpH_M0283_1.02;514
chr6;bzpH_M0283_1.02;517
chr6;bzpH_M0283_1.02;522
chr6;bzpH_M0283_1.02;533
chr6;bzpH_M0283_1.02;535
chr6;bzpH_M0283_1.02;539
chr6;bzpH_M0283_1.02;549
chr6;bzpH_M0283_1.02;557
chr6;bzpH_M0283_1.02;560
chr6;bzpH_M0283_1.02;564
chr6;bzpH_M0283_1.02;568
chr6;bzpH_M0283_1.02;572
chr6;bzpH_M0283_1.02;579
chr6;bzpH_M0283_1.02;586
chr6;bzpH_M0283_1.02;588
chr6;bzpH_M0283_1.02;590
chr6;bzpH_M0283_1.02;595
chr6;bzpH_M0283_1.02;601
chr6;bzpH_M0283_1.02;604
chr6;bzpH_M0283_1.02;605
chr6;bzpH_M0283_1.02;621
chr6;bzpH_M0283_1.02;621
chr6;bzpH_M0283_1.02;645
chr6;bzpH_M0283_1.02;648
chr6;bzpH_M0283_1.02;673
chr6;bzpH_M0283_1.02;677
chr6;bzpH_M0283_1.02;682
chr6;bzpH_M0283_1.02;685
chr6;bzpH_M0283_1.02;692
chr6;bzpH_M0283_1.02;701
chr6;bzpH_M0283_1.02;703
chr6;bzpH_M0283_1.02;758
chr6;bzpH_M0283_1.02;761
chr6;bzpH_M0283_1.02;771
chr6;bzpH_M0283_1.02;773
chr6;bzpH_M0283_1.02;774
chr6;bzpH_M0283_1.02;792
chr6;bzpH_M0283_1.02;792
chr6;bzpH_M0283_1.02;796
chr6;bzpH_M0283_1.02;808
chr6;bzpH_M0283_1.02;818
chr6;bzpH_M0283_1.02;824
chr6;bzpH_M0283_1.02;832
chr6;bzpH_M0283_1.02;840
chr6;bzpH_M0283_1.02;849
chr6;bzpH_M0283_1.02;859
chr6;bzpH_M0283_1.02;873
chr6;bzpH_M0283_1.02;874
chr6;bzpH_M0283_1.02;874
chr6;bzpH_M0283_1.02;886
chr6;bzpH_M0283_1.02;893
chr6;bzpH_M0283_1.02;894
chr6;bzpH_M0283_1.02;900
chr6;bzpH_M0283_1.02;907
chr6;bzpH_M0283_1.02;910
chr6;bzpH_M0283_1.02;918
chr6;bzpH_M0283_1.02;918
chr6;bzpH_M0283_1.02;920
chr6;bzpH_M0283_1.02;923
chr6;bzpH_M0283_1.02;950
chr6;bzpH_M0283_1.02;983
chr6;bzpH_M0283_1.02;984
chr6;bzpH_M0283_1.02;985
chr6;bzpH_M0283_1.02;985
chr6;bzpH_M0283_1.02;985
chr6;bzpH_M0283_1.02;986
chr6;bzpH_M0283_1.02;986
chr6;bzpH_M0283_1.02;986
chr6;bzpH_M0283_1.02;987
chr6;bzpH_M0283_1.02;987
chr6;bzpH_M0283_1.02;988
chr6;bzpH_M0283_1.02;988
chr6;bzpH_M0283_1.02;989
chr6;bzpH_M0283_1.02;989
chr6;bzpH_M0283_1.02;990
chr6;bzpH_M0283_1.02;990
chr6;bzpH_M0283_1.02;990
chr6;bzpH_M0283_1.02;991
chr6;bzpH_M0283_1.02;992
chr6;bzpH_M0283_1.02;992
chr6;bzpH_M0283_1.02;992
chr6;bzpH_M0283_1.02;993
chr6;bzpH_M0283_1.02;993
chr6;bzpH_M0283_1.02;993
chr6;bzpH_M0283_1.02;994
chr6;bzpH_M0283_1.02;996
chr6;bzpH_M0283_1.02;1004
chr6;bzpH_M0283_1.02;1014
chr6;bzpH_M0283_1.02;1016
chr6;bzpH_M0283_1.02;1016
chr6;bzpH_M0283_1.02;1022
chr6;bzpH_M0283_1.02;1031
chr6;bzpH_M0283_1.02;1033
chr6;bzpH_M0283_1.02;1036
chr6;bzpH_M0283_1.02;1040
chr6;bzpH_M0283_1.02;1042
chr6;bzpH_M0283_1.02;1049
chr6;bzpH_M0283_1.02;1050
chr6;bzpH_M0283_1.02;1058
chr6;bzpH_M0283_1.02;1099
chr6;bzpH_M0283_1.02;1106
chr6;bzpH_M0283_1.02;1116
chr6;bzpH_M0283_1.02;1119
chr6;bzpH_M0283_1.02;1121
chr6;bzpH_M0283_1.02;1122
chr6;bzpH_M0283_1.02;1138
chr6;bzpH_M0283_1.02;1140
chr6;bzpH_M0283_1.02;1151
chr6;bzpH_M0283_1.02;1161
chr6;bzpH_M0283_1.02;1177
chr6;bzpH_M0283_1.02;1183
chr6;bzpH_M0283_1.02;1184
chr6;bzpH_M0283_1.02;1186
chr6;bzpH_M0283_1.02;1190
chr6;bzpH_M0283_1.02;1192
chr6;bzpH_M0283_1.02;1193
chr6;bzpH_M0283_1.02;1220
chr6;bzpH_M0283_1.02;1226
chr6;bzpH_M0283_1.02;1231
chr6;bzpH_M0283_1.02;1249
chr6;bzpH_M0283_1.02;1251
chr6;bzpH_M0283_1.02;1257
chr6;bzpH_M0283_1.02;1260
chr6;bzpH_M0283_1.02;1263
chr6;bzpH_M0283_1.02;1266
chr6;bzpH_M0283_1.02;1278
chr6;bzpH_M0283_1.02;1279
chr6;bzpH_M0283_1.02;1285
chr6;bzpH_M0283_1.02;1295
chr6;bzpH_M0283_1.02;1303
chr6;bzpH_M0283_1.02;1319
chr6;bzpH_M0283_1.02;1321
chr6;bzpH_M0283_1.02;1324
chr6;bzpH_M0283_1.02;1341
chr6;bzpH_M0283_1.02;1345
chr6;bzpH_M0283_1.02;1348
chr6;bzpH_M0283_1.02;1352
chr6;bzpH_M0283_1.02;1353
chr6;bzpH_M0283_1.02;1358
chr6;bzpH_M0283_1.02;1359
chr6;bzpH_M0283_1.02;1365
chr6;bzpH_M0283_1.02;1372
chr6;bzpH_M0283_1.02;1372
chr6;bzpH_M0283_1.02;1372
chr6;bzpH_M0283_1.02;1381
chr6;bzpH_M0283_1.02;1381
chr6;bzpH_M0283_1.02;1381
chr6;bzpH_M0283_1.02;1386
chr6;bzpH_M0283_1.02;1390
chr6;bzpH_M0283_1.02;1401
chr6;bzpH_M0283_1.02;1406
chr6;bzpH_M0283_1.02;1416
chr6;bzpH_M0283_1.02;1418
chr6;bzpH_M0283_1.02;1431
chr6;bzpH_M0283_1.02;1446
chr6;bzpH_M0283_1.02;1448
chr6;bzpH_M0283_1.02;1460
chr6;bzpH_M0283_1.02;1469
chr6;bzpH_M0283_1.02;1470
chr6;bzpH_M0283_1.02;1471
chr6;bzpH_M0283_1.02;1471
chr6;bzpH_M0283_1.02;1484
chr6;bzpH_M0283_1.02;1485
chr6;bzpH_M0283_1.02;1486
chr6;bzpH_M0283_1.02;1498
chr6;bzpH_M0283_1.02;1501
chr6;bzpH_M0283_1.02;1506
chr6;bzpH_M0283_1.02;1515
chr6;bzpH_M0283_1.02;1515
chr6;bzpH_M0283_1.02;1515
chr6;bzpH_M0283_1.02;1521
chr6;bzpH_M0283_1.02;1522
chr6;bzpH_M0283_1.02;1524
chr6;bzpH_M0283_1.02;1528
chr6;bzpH_M0283_1.02;1530
chr6;bzpH_M0283_1.02;1540
chr6;bzpH_M0283_1.02;1543
chr6;bzpH_M0283_1.02;1544
chr6;bzpH_M0283_1.02;1549
chr6;bzpH_M0283_1.02;1550
chr6;bzpH_M0283_1.02;1563
chr6;bzpH_M0283_1.02;1577
chr6;bzpH_M0283_1.02;1586
chr6;bzpH_M0283_1.02;1593
chr6;bzpH_M0283_1.02;1597
chr6;bzpH_M0283_1.02;1604
chr6;bzpH_M0283_1.02;1614
chr6;bzpH_M0283_1.02;1621
chr6;bzpH_M0283_1.02;1623
chr6;bzpH_M0283_1.02;1627
chr6;bzpH_M0283_1.02;1628
chr6;bzpH_M0283_1.02;1636
chr6;bzpH_M0283_1.02;1645
chr6;bzpH_M0283_1.02;1648
chr6;bzpH_M0283_1.02;1651
chr6;bzpH_M0283_1.02;1652
chr6;bzpH_M0283_1.02;1652
chr6;bzpH_M0283_1.02;1655
chr6;bzpH_M0283_1.02;1657
chr6;bzpH_M0283_1.02;1664
chr6;bzpH_M0283_1.02;1666
chr6;bzpH_M0283_1.02;1677
chr6;bzpH_M0283_1.02;1679
chr6;bzpH_M0283_1.02;1679
chr6;bzpH_M0283_1.02;1684
chr6;bzpH_M0283_1.02;1689
chr6;bzpH_M0283_1.02;1695
chr6;bzpH_M0283_1.02;1696
chr6;bzpH_M0283_1.02;1705
chr6;bzpH_M0283_1.02;1708
chr6;bzpH_M0283_1.02;1723
chr6;bzpH_M0283_1.02;1739
chr6;bzpH_M0283_1.02;1743
chr6;bzpH_M0283_1.02;1750
chr6;bzpH_M0283_1.02;1753
chr6;bzpH_M0283_1.02;1756
chr6;bzpH_M0283_1.02;1764
chr6;bzpH_M0283_1.02;1764
chr6;bzpH_M0283_1.02;1768
chr6;bzpH_M0283_1.02;1772
chr6;bzpH_M0283_1.02;1776
chr6;bzpH_M0283_1.02;1778
chr1;bzpQ_M0286_1.02;1
chr1;bzpQ_M0286_1.02;10
chr1;bzpQ_M0286_1.02;14
chr1;bzpQ_M0286_1.02;17
chr1;bzpQ_M0286_1.02;22
chr1;bzpQ_M0286_1.02;26
chr1;bzpQ_M0286_1.02;37
chr1;bzpQ_M0286_1.02;37
chr1;bzpQ_M0286_1.02;51
chr1;bzpQ_M0286_1.02;55
chr1;bzpQ_M0286_1.02;63
chr1;bzpQ_M0286_1.02;64
chr1;bzpQ_M0286_1.02;100
chr1;bzpQ_M0286_1.02;118
chr1;bzpQ_M0286_1.02;129
chr1;bzpQ_M0286_1.02;185
chr1;bzpQ_M0286_1.02;369
chr1;bzpQ_M0286_1.02;387
chr1;bzpQ_M0286_1.02;422
chr1;bzpQ_M0286_1.02;696
chr1;bzpQ_M0286_1.02;758
chr1;bzpQ_M0286_1.02;837
chr1;bzpQ_M0286_1.02;845
chr1;bzpQ_M0286_1.02;861
chr1;bzpQ_M0286_1.02;880
chr1;bzpQ_M0286_1.02;888
chr1;bzpQ_M0286_1.02;891
chr1;bzpQ_M0286_1.02;976
chr1;bzpQ_M0286_1.02;986
chr1;bzpQ_M0286_1.02;1035
chr1;bzpQ_M0286_1.02;1200
chr1;bzpQ_M0286_1.02;1300
chr1;bzpQ_M0286_1.02;1335
chr1;bzpQ_M0286_1.02;1338
chr1;bzpQ_M0286_1.02;1346
chr1;bzpQ_M0286_1.02;1394
chr1;bzpQ_M0286_1.02;1401
chr1;bzpQ_M0286_1.02;1514
chr1;bzpQ_M0286_1.02;1519
chr1;bzpQ_M0286_1.02;1582
chr1;bzpQ_M0286_1.02;1666
chr1;bzpQ_M0286_1.02;1667
chr1;bzpQ_M0286_1.02;1733
chr1;bzpQ_M0286_1.02;1747
chr1;bzpQ_M0286_1.02;1873
chr1;bzpQ_M0286_1.02;1884
chr1;bzpQ_M0286_1.02;1982
chr1;bzpQ_M0286_1.02;2029
chr1;bzpQ_M0286_1.02;2060
chr1;bzpQ_M0286_1.02;2086
chr1;bzpQ_M0286_1.02;2345
chr1;bzpQ_M0286_1.02;2418
chr1;bzpQ_M0286_1.02;2442
chr1;bzpQ_M0286_1.02;4
chr1;bzpQ_M0286_1.02;6
chr1;bzpQ_M0286_1.02;16
chr1;bzpQ_M0286_1.02;25
chr1;bzpQ_M0286_1.02;28
chr1;bzpQ_M0286_1.02;30
chr1;bzpQ_M0286_1.02;39
chr1;bzpQ_M0286_1.02;40
chr1;bzpQ_M0286_1.02;41
chr1;bzpQ_M0286_1.02;44
chr1;bzpQ_M0286_1.02;45
chr1;bzpQ_M0286_1.02;49
chr1;bzpQ_M0286_1.02;49
chr1;bzpQ_M0286_1.02;54
chr1;bzpQ_M0286_1.02;56
chr1;bzpQ_M0286_1.02;66
chr1;bzpQ_M0286_1.02;68
chr1;bzpQ_M0286_1.02;72
chr1;bzpQ_M0286_1.02;74
chr1;bzpQ_M0286_1.02;75
chr1;bzpQ_M0286_1.02;87
chr1;bzpQ_M0286_1.02;92
chr1;bzpQ_M0286_1.02;108
chr1;bzpQ_M0286_1.02;195
chr1;bzpQ_M0286_1.02;308
chr1;bzpQ_M0286_1.02;327
chr1;bzpQ_M0286_1.02;348
chr1;bzpQ_M0286_1.02;368
chr1;bzpQ_M0286_1.02;385
chr1;bzpQ_M0286_1.02;388
chr1;bzpQ_M0286_1.02;421
chr1;bzpQ_M0286_1.02;478
chr1;bzpQ_M0286_1.02;502
chr1;bzpQ_M0286_1.02;514
chr1;bzpQ_M0286_1.02;544
chr1;bzpQ_M0286_1.02;612
chr1;bzpQ_M0286_1.02;737
chr1;bzpQ_M0286_1.02;744
chr1;bzpQ_M0286_1.02;814
chr1;bzpQ_M0286_1.02;829
chr1;bzpQ_M0286_1.02;844
chr1;bzpQ_M0286_1.02;887
chr1;bzpQ_M0286_1.02;890
chr1;bzpQ_M0286_1.02;918
chr1;bzpQ_M0286_1.02;930
chr1;bzpQ_M0286_1.02;985
chr1;bzpQ_M0286_1.02;998
chr1;bzpQ_M0286_1.02;1007
chr1;bzpQ_M0286_1.02;1062
chr1;bzpQ_M0286_1.02;1063
chr1;bzpQ_M0286_1.02;1094
chr1;bzpQ_M0286_1.02;1095
chr1;bzpQ_M0286_1.02;1199
chr1;bzpQ_M0286_1.02;1301
chr1;bzpQ_M0286_1.02;1358
chr1;bzpQ_M0286_1.02;1486
chr1;bzpQ_M0286_1.02;1525
chr1;bzpQ_M0286_1.02;1654
chr1;bzpQ_M0286_1.02;1672
chr1;bzpQ_M0286_1.02;1760
chr1;bzpQ_M0286_1.02;1817
chr1;bzpQ_M0286_1.02;1838
chr1;bzpQ_M0286_1.02;1847
chr1;bzpQ_M0286_1.02;1904
chr1;bzpQ_M0286_1.02;1907
chr1;bzpQ_M0286_1.02;2098
chr1;bzpQ_M0286_1.02;2114
chr1;bzpQ_M0286_1.02;2152
chr1;bzpQ_M0286_1.02;2212
chr1;bzpQ_M0286_1.02;2370
chr1;bzpQ_M0286_1.02;2406
chr1;bzpQ_M0286_1.02;2439
chr2;bzpQ_M0286_1.02;121
chr2;bzpQ_M0286_1.02;188
chr2;bzpQ_M0286_1.02;227
chr2;bzpQ_M0286_1.02;290
chr2;bzpQ_M0286_1.02;303
chr2;bzpQ_M0286_1.02;336
chr2;bzpQ_M0286_1.02;395
chr2;bzpQ_M0286_1.02;412
chr2;bzpQ_M0286_1.02;497
chr2;bzpQ_M0286_1.02;565
chr2;bzpQ_M0286_1.02;676
chr2;bzpQ_M0286_1.02;732
chr2;bzpQ_M0286_1.02;791
chr2;bzpQ_M0286_1.02;898
chr2;bzpQ_M0286_1.02;914
chr2;bzpQ_M0286_1.02;914
chr2;bzpQ_M0286_1.02;917
chr2;bzpQ_M0286_1.02;1315
chr2;bzpQ_M0286_1.02;1328
chr2;bzpQ_M0286_1.02;1385
chr2;bzpQ_M0286_1.02;1581
chr2;bzpQ_M0286_1.02;1666
chr2;bzpQ_M0286_1.02;1742
chr2;bzpQ_M0286_1.02;1753
chr2;bzpQ_M0286_1.02;1851
chr2;bzpQ_M0286_1.02;1926
chr2;bzpQ_M0286_1.02;1931
chr2;bzpQ_M0286_1.02;2143
chr2;bzpQ_M0286_1.02;2278
chr2;bzpQ_M0286_1.02;2486
chr2;bzpQ_M0286_1.02;2491
chr2;bzpQ_M0286_1.02;2492
chr2;bzpQ_M0286_1.02;2523
chr2;bzpQ_M0286_1.02;2592
chr2;bzpQ_M0286_1.02;2696
chr2;bzpQ_M0286_1.02;2705
chr2;bzpQ_M0286_1.02;2860
chr2;bzpQ_M0286_1.02;2920
chr2;bzpQ_M0286_1.02;3035
chr2;bzpQ_M0286_1.02;3049
chr2;bzpQ_M0286_1.02;3056
chr2;bzpQ_M0286_1.02;3067
chr2;bzpQ_M0286_1.02;3193
chr2;bzpQ_M0286_1.02;3221
chr2;bzpQ_M0286_1.02;3337
chr2;bzpQ_M0286_1.02;3382
chr2;bzpQ_M0286_1.02;3410
chr2;bzpQ_M0286_1.02;3415
chr2;bzpQ_M0286_1.02;3494
chr2;bzpQ_M0286_1.02;3510
chr2;bzpQ_M0286_1.02;3523
chr2;bzpQ_M0286_1.02;3554
chr2;bzpQ_M0286_1.02;3571
chr2;bzpQ_M0286_1.02;3628
chr2;bzpQ_M0286_1.02;3650
chr2;bzpQ_M0286_1.02;3769
chr2;bzpQ_M0286_1.02;3818
chr2;bzpQ_M0286_1.02;3867
chr2;bzpQ_M0286_1.02;4105
chr2;bzpQ_M0286_1.02;4145
chr2;bzpQ_M0286_1.02;4170
chr2;bzpQ_M0286_1.02;4185
chr2;bzpQ_M0286_1.02;4186
chr2;bzpQ_M0286_1.02;68
chr2;bzpQ_M0286_1.02;204
chr2;bzpQ_M0286_1.02;206
chr2;bzpQ_M0286_1.02;370
chr2;bzpQ_M0286_1.02;496
chr2;bzpQ_M0286_1.02;539
chr2;bzpQ_M0286_1.02;619
chr2;bzpQ_M0286_1.02;674
chr2;bzpQ_M0286_1.02;705
chr2;bzpQ_M0286_1.02;798
chr2;bzpQ_M0286_1.02;917
chr2;bzpQ_M0286_1.02;919
chr2;bzpQ_M0286_1.02;995
chr2;bzpQ_M0286_1.02;1061
chr2;bzpQ_M0286_1.02;1123
chr2;bzpQ_M0286_1.02;1164
chr2;bzpQ_M0286_1.02;1262
chr2;bzpQ_M0286_1.02;1273
chr2;bzpQ_M0286_1.02;1349
chr2;bzpQ_M0286_1.02;1433
chr2;bzpQ_M0286_1.02;1630
chr2;bzpQ_M0286_1.02;1687
chr2;bzpQ_M0286_1.02;1700
chr2;bzpQ_M0286_1.02;1907
chr2;bzpQ_M0286_1.02;1908
chr2;bzpQ_M0286_1.02;1908
chr2;bzpQ_M0286_1.02;1925
chr2;bzpQ_M0286_1.02;1952
chr2;bzpQ_M0286_1.02;2011
chr2;bzpQ_M0286_1.02;2046
